page	event	quadrant	sample_name	position	oscillating_cn_2&3_states	cn_segments	image_path	Chr	Start	End	source	composite_key
59	2	Upper_Right	9fefbe7c-f66a-4940-843e-285cb7b392c1	1:31254630−243789937	16, 19	345.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_59_part_2.png	1	31254630	243789937	HC	9fefbe7c-f66a-4940-843e-285cb7b392c1_1_31254630_243789937
25	3	Lower_Left	9fefbe7c-f66a-4940-843e-285cb7b392c1	5:74688832−80707030	6, 11	25.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_25_part_3.png	5	74688832	80707030	D3	9fefbe7c-f66a-4940-843e-285cb7b392c1_5_74688832_80707030
53	4	Lower_Right	9fefbe7c-f66a-4940-843e-285cb7b392c1	6:5413201−164420806	6, 16	129.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_53_part_4.png	6	5413201	164420806	LC	9fefbe7c-f66a-4940-843e-285cb7b392c1_6_5413201_164420806
25	4	Lower_Right	9fefbe7c-f66a-4940-843e-285cb7b392c1	9:21844042−112515969	5, 10	16.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_25_part_4.png	9	21844042	112515969	D3	9fefbe7c-f66a-4940-843e-285cb7b392c1_9_21844042_112515969
54	3	Lower_Left	9fefbe7c-f66a-4940-843e-285cb7b392c1	X:115424165−135666891	4, 7	29.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_54_part_3.png	X	115424165	135666891	LC	9fefbe7c-f66a-4940-843e-285cb7b392c1_X_115424165_135666891
119	4	Lower_Right	A10-0015_CRUK_PC_0015	11:2176926−134862526	7, 22	22.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_119_part_4.png	11	2176926	134862526	D3	A10-0015_CRUK_PC_0015_11_2176926_134862526
120	1	Upper_Left	A10-0015_CRUK_PC_0015	12:620605−125885779	16, 37	37.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_120_part_1.png	12	620605	125885779	D3	A10-0015_CRUK_PC_0015_12_620605_125885779
120	2	Upper_Right	A10-0015_CRUK_PC_0015	14:22609121−95699997	18, 18	25.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_120_part_2.png	14	22609121	95699997	D3	A10-0015_CRUK_PC_0015_14_22609121_95699997
120	3	Lower_Left	A10-0015_CRUK_PC_0015	15:41980634−78763235	7, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_120_part_3.png	15	41980634	78763235	D3	A10-0015_CRUK_PC_0015_15_41980634_78763235
120	4	Lower_Right	A10-0015_CRUK_PC_0015	18:274859−74026630	10, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_120_part_4.png	18	274859	74026630	D3	A10-0015_CRUK_PC_0015_18_274859_74026630
119	2	Upper_Right	A10-0015_CRUK_PC_0015	2:163214471−184193586	5, 12	19.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_119_part_2.png	2	163214471	184193586	D3	A10-0015_CRUK_PC_0015_2_163214471_184193586
119	3	Lower_Left	A10-0015_CRUK_PC_0015	9:1409842−138981764	23, 23	23.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_119_part_3.png	9	1409842	138981764	D3	A10-0015_CRUK_PC_0015_9_1409842_138981764
121	1	Upper_Left	A10-0015_CRUK_PC_0015	X:23125163−133708183	12, 20	33.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_121_part_1.png	X	23125163	133708183	D3	A10-0015_CRUK_PC_0015_X_23125163_133708183
221	3	Lower_Left	A12-0020_CRUK_PC_0020	3:7099331−154439230	17, 17	17.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_221_part_3.png	3	7099331	154439230	HC	A12-0020_CRUK_PC_0020_3_7099331_154439230
122	3	Lower_Left	A17-0095_CRUK_PC_0095	10:1424131−123537843	17, 37	37.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_122_part_3.png	10	1424131	123537843	D3	A17-0095_CRUK_PC_0095_10_1424131_123537843
122	4	Lower_Right	A17-0095_CRUK_PC_0095	11:22270950−133333955	16, 19	47.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_122_part_4.png	11	22270950	133333955	D3	A17-0095_CRUK_PC_0095_11_22270950_133333955
123	1	Upper_Left	A17-0095_CRUK_PC_0095	12:10913800−112566167	10, 28	42.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_123_part_1.png	12	10913800	112566167	D3	A17-0095_CRUK_PC_0095_12_10913800_112566167
123	2	Upper_Right	A17-0095_CRUK_PC_0095	14:21843858−93753839	13, 18	31.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_123_part_2.png	14	21843858	93753839	D3	A17-0095_CRUK_PC_0095_14_21843858_93753839
123	3	Lower_Left	A17-0095_CRUK_PC_0095	16:1802279−88025686	9, 24	24.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_123_part_3.png	16	1802279	88025686	D3	A17-0095_CRUK_PC_0095_16_1802279_88025686
52	1	Upper_Left	A17-0095_CRUK_PC_0095	17:14089050−74031571	6, 16	22.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_52_part_1.png	17	14089050	74031571	D4	A17-0095_CRUK_PC_0095_17_14089050_74031571
123	4	Lower_Right	A17-0095_CRUK_PC_0095	21:10575654−45753258	13, 17	17.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_123_part_4.png	21	10575654	45753258	D3	A17-0095_CRUK_PC_0095_21_10575654_45753258
121	2	Upper_Right	A17-0095_CRUK_PC_0095	2:29177870−206548845	16, 46	56.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_121_part_2.png	2	29177870	206548845	D3	A17-0095_CRUK_PC_0095_2_29177870_206548845
121	3	Lower_Left	A17-0095_CRUK_PC_0095	3:18799507−143335634	21, 30	30.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_121_part_3.png	3	18799507	143335634	D3	A17-0095_CRUK_PC_0095_3_18799507_143335634
121	4	Lower_Right	A17-0095_CRUK_PC_0095	4:679859−171367419	16, 32	32.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_121_part_4.png	4	679859	171367419	D3	A17-0095_CRUK_PC_0095_4_679859_171367419
122	1	Upper_Left	A17-0095_CRUK_PC_0095	6:17635126−170579356	10, 34	34.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_122_part_1.png	6	17635126	170579356	D3	A17-0095_CRUK_PC_0095_6_17635126_170579356
122	2	Upper_Right	A17-0095_CRUK_PC_0095	7:740003−154793672	22, 22	58.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_122_part_2.png	7	740003	154793672	D3	A17-0095_CRUK_PC_0095_7_740003_154793672
124	1	Upper_Left	A17-0095_CRUK_PC_0095	X:6702691−131010344	13, 22	22.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_124_part_1.png	X	6702691	131010344	D3	A17-0095_CRUK_PC_0095_X_6702691_131010344
222	4	Lower_Right	A21-0096_CRUK_PC_0096	10:9280803−129008365	39, 55	55.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_222_part_4.png	10	9280803	129008365	HC	A21-0096_CRUK_PC_0096_10_9280803_129008365
221	4	Lower_Right	A21-0096_CRUK_PC_0096	4:102585699−128146094	28, 28	28.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_221_part_4.png	4	102585699	128146094	HC	A21-0096_CRUK_PC_0096_4_102585699_128146094
222	1	Upper_Left	A21-0096_CRUK_PC_0096	6:110920236−118495780	11, 13	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_222_part_1.png	6	110920236	118495780	HC	A21-0096_CRUK_PC_0096_6_110920236_118495780
222	2	Upper_Right	A21-0096_CRUK_PC_0096	7:47819326−108795651	10, 16	16.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_222_part_2.png	7	47819326	108795651	HC	A21-0096_CRUK_PC_0096_7_47819326_108795651
222	3	Lower_Left	A21-0096_CRUK_PC_0096	8:38045408−103847169	14, 19	87.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_222_part_3.png	8	38045408	103847169	HC	A21-0096_CRUK_PC_0096_8_38045408_103847169
172	1	Upper_Left	A21-0096_CRUK_PC_0096	X:32559602−90575521	5, 7	24.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_172_part_1.png	X	32559602	90575521	LC	A21-0096_CRUK_PC_0096_X_32559602_90575521
172	2	Upper_Right	A22-0016_CRUK_PC_0016	4:25070963−26242242	6, 13	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_172_part_2.png	4	25070963	26242242	LC	A22-0016_CRUK_PC_0016_4_25070963_26242242
172	3	Lower_Left	A22-0016_CRUK_PC_0016	6:12626345−160987932	5, 7	24.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_172_part_3.png	6	12626345	160987932	LC	A22-0016_CRUK_PC_0016_6_12626345_160987932
223	1	Upper_Left	A24-0021_CRUK_PC_0021	2:104733057−222529357	10, 15	57.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_223_part_1.png	2	104733057	222529357	HC	A24-0021_CRUK_PC_0021_2_104733057_222529357
223	2	Upper_Right	A24-0021_CRUK_PC_0021	3:12152327−178682467	7, 13	26.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_223_part_2.png	3	12152327	178682467	HC	A24-0021_CRUK_PC_0021_3_12152327_178682467
223	3	Lower_Left	A24-0021_CRUK_PC_0021	6:78541847−151587659	13, 13	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_223_part_3.png	6	78541847	151587659	HC	A24-0021_CRUK_PC_0021_6_78541847_151587659
52	3	Lower_Left	A29-0017_CRUK_PC_0017	10:82757959−90416587	3, 5	21.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_52_part_3.png	10	82757959	90416587	D4	A29-0017_CRUK_PC_0017_10_82757959_90416587
173	1	Upper_Left	A29-0017_CRUK_PC_0017	17:7580636−45324930	4, 5	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_173_part_1.png	17	7580636	45324930	LC	A29-0017_CRUK_PC_0017_17_7580636_45324930
52	2	Upper_Right	A29-0017_CRUK_PC_0017	5:13735145−179718726	5, 7	30.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_52_part_2.png	5	13735145	179718726	D4	A29-0017_CRUK_PC_0017_5_13735145_179718726
172	4	Lower_Right	A29-0017_CRUK_PC_0017	8:55705727−120347671	4, 5	17.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_172_part_4.png	8	55705727	120347671	LC	A29-0017_CRUK_PC_0017_8_55705727_120347671
124	2	Upper_Right	A32-0019_CRUK_PC_0019	11:6457815−6743499	7, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_124_part_2.png	11	6457815	6743499	D3	A32-0019_CRUK_PC_0019_11_6457815_6743499
173	2	Upper_Right	A32-0019_CRUK_PC_0019	2:171308068−191866282	5, 7	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_173_part_2.png	2	171308068	191866282	LC	A32-0019_CRUK_PC_0019_2_171308068_191866282
173	3	Lower_Left	A32-0019_CRUK_PC_0019	3:32985863−156750377	5, 12	12.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_173_part_3.png	3	32985863	156750377	LC	A32-0019_CRUK_PC_0019_3_32985863_156750377
224	1	Upper_Left	A34-0022_CRUK_PC_0022	10:82501407−92221074	23, 23	23.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_224_part_1.png	10	82501407	92221074	HC	A34-0022_CRUK_PC_0022_10_82501407_92221074
173	4	Lower_Right	A34-0022_CRUK_PC_0022	13:75922651−79259286	6, 6	6.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_173_part_4.png	13	75922651	79259286	LC	A34-0022_CRUK_PC_0022_13_75922651_79259286
124	3	Lower_Left	A34-0022_CRUK_PC_0022	2:31507439−200933013	11, 14	30.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_124_part_3.png	2	31507439	200933013	D3	A34-0022_CRUK_PC_0022_2_31507439_200933013
223	4	Lower_Right	A34-0022_CRUK_PC_0022	8:18259748−136762151	11, 16	67.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_223_part_4.png	8	18259748	136762151	HC	A34-0022_CRUK_PC_0022_8_18259748_136762151
38	3	Lower_Left	AOCS-001	1:15057337−246806715	6, 17	30.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_38_part_3.png	1	15057337	246806715	D4	AOCS-001_1_15057337_246806715
77	3	Lower_Left	AOCS-004	8:25228170−114295579	9, 10	12.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_77_part_3.png	8	25228170	114295579	D3	AOCS-004_8_25228170_114295579
141	1	Upper_Left	AOCS-005	18:56378430−67139124	10, 17	48.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_141_part_1.png	18	56378430	67139124	HC	AOCS-005_18_56378430_67139124
38	4	Lower_Right	AOCS-005	1:39408895−45738519	4, 11	33.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_38_part_4.png	1	39408895	45738519	D4	AOCS-005_1_39408895_45738519
77	4	Lower_Right	AOCS-005	6:109475920−109661908	4, 5	5.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_77_part_4.png	6	109475920	109661908	D3	AOCS-005_6_109475920_109661908
141	2	Upper_Right	AOCS-034	4:77772−43781007	49, 66	66.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_141_part_2.png	4	77772	43781007	HC	AOCS-034_4_77772_43781007
39	1	Upper_Left	AOCS-055	19:32469607−40919792	3, 5	34.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_39_part_1.png	19	32469607	40919792	D4	AOCS-055_19_32469607_40919792
141	3	Lower_Left	AOCS-055	7:567398−57567811	12, 25	25.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_141_part_3.png	7	567398	57567811	HC	AOCS-055_7_567398_57567811
141	4	Lower_Right	AOCS-056	8:35777050−145916683	7, 11	23.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_141_part_4.png	8	35777050	145916683	HC	AOCS-056_8_35777050_145916683
142	1	Upper_Left	AOCS-058	4:19768980−47652511	9, 9	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_142_part_1.png	4	19768980	47652511	HC	AOCS-058_4_19768980_47652511
142	2	Upper_Right	AOCS-059	19:7159079−17180659	7, 7	31.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_142_part_2.png	19	7159079	17180659	HC	AOCS-059_19_7159079_17180659
129	3	Lower_Left	AOCS-060	8:34955549−139173410	4, 6	36.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_129_part_3.png	8	34955549	139173410	LC	AOCS-060_8_34955549_139173410
129	4	Lower_Right	AOCS-061	19:29415891−40712326	4, 5	34.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_129_part_4.png	19	29415891	40712326	LC	AOCS-061_19_29415891_40712326
78	1	Upper_Left	AOCS-063	7:17651563−151348579	9, 9	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_78_part_1.png	7	17651563	151348579	D3	AOCS-063_7_17651563_151348579
78	2	Upper_Right	AOCS-064	4:19583669−172211276	5, 8	22.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_78_part_2.png	4	19583669	172211276	D3	AOCS-064_4_19583669_172211276
142	3	Lower_Left	AOCS-064	X:43392645−129894760	8, 8	25.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_142_part_3.png	X	43392645	129894760	HC	AOCS-064_X_43392645_129894760
78	3	Lower_Left	AOCS-065	2:42549921−220375355	12, 16	16.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_78_part_3.png	2	42549921	220375355	D3	AOCS-065_2_42549921_220375355
78	4	Lower_Right	AOCS-065	8:22020075−122183195	9, 10	20.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_78_part_4.png	8	22020075	122183195	D3	AOCS-065_8_22020075_122183195
79	1	Upper_Left	AOCS-075	1:76045362−227389874	5, 11	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_79_part_1.png	1	76045362	227389874	D3	AOCS-075_1_76045362_227389874
39	2	Upper_Right	AOCS-077	19:14774987−59083325	3, 6	31.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_39_part_2.png	19	14774987	59083325	D4	AOCS-077_19_14774987_59083325
79	2	Upper_Right	AOCS-078	10:10638409−126440995	18, 26	26.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_79_part_2.png	10	10638409	126440995	D3	AOCS-078_10_10638409_126440995
40	1	Upper_Left	AOCS-078	17:35943519−71465923	4, 7	20.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_40_part_1.png	17	35943519	71465923	D4	AOCS-078_17_35943519_71465923
40	2	Upper_Right	AOCS-078	19:8041336−44146426	3, 7	43.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_40_part_2.png	19	8041336	44146426	D4	AOCS-078_19_8041336_44146426
39	3	Lower_Left	AOCS-078	1:37043882−234963260	5, 9	66.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_39_part_3.png	1	37043882	234963260	D4	AOCS-078_1_37043882_234963260
39	4	Lower_Right	AOCS-078	7:559305−156711736	5, 12	35.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_39_part_4.png	7	559305	156711736	D4	AOCS-078_7_559305_156711736
79	3	Lower_Left	AOCS-079	1:93975098−229706598	5, 8	36.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_79_part_3.png	1	93975098	229706598	D3	AOCS-079_1_93975098_229706598
40	3	Lower_Left	AOCS-079	6:11466719−11715609	3, 3	12.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset4/page_40_part_3.png	6	11466719	11715609	D4	AOCS-079_6_11466719_11715609
130	1	Upper_Left	AOCS-080	19:15866356−45529483	4, 8	30.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_130_part_1.png	19	15866356	45529483	LC	AOCS-080_19_15866356_45529483
142	4	Lower_Right	AOCS-080	20:15018409−22766307	10, 13	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_142_part_4.png	20	15018409	22766307	HC	AOCS-080_20_15018409_22766307
79	4	Lower_Right	AOCS-080	2:65178109−67917873	6, 6	6.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_79_part_4.png	2	65178109	67917873	D3	AOCS-080_2_65178109_67917873
143	1	Upper_Left	AOCS-081	5:1326917−126150912	20, 21	27.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_143_part_1.png	5	1326917	126150912	HC	AOCS-081_5_1326917_126150912
80	1	Upper_Left	AOCS-083	11:681299−115592442	7, 7	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_80_part_1.png	11	681299	115592442	D3	AOCS-083_11_681299_115592442
130	2	Upper_Right	AOCS-083	19:3716326−58806899	4, 6	75.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_130_part_2.png	19	3716326	58806899	LC	AOCS-083_19_3716326_58806899
143	2	Upper_Right	AOCS-084	1:37638433−46640509	8, 9	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_143_part_2.png	1	37638433	46640509	HC	AOCS-084_1_37638433_46640509
80	2	Upper_Right	AOCS-084	2:39660868−41960421	6, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_80_part_2.png	2	39660868	41960421	D3	AOCS-084_2_39660868_41960421
130	3	Lower_Left	AOCS-084	8:124079382−137843454	5, 7	32.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_130_part_3.png	8	124079382	137843454	LC	AOCS-084_8_124079382_137843454
143	3	Lower_Left	AOCS-085	6:63724002−84893098	9, 9	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_143_part_3.png	6	63724002	84893098	HC	AOCS-085_6_63724002_84893098
80	3	Lower_Left	AOCS-090	10:11417451−104002149	7, 11	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_80_part_3.png	10	11417451	104002149	D3	AOCS-090_10_11417451_104002149
144	1	Upper_Left	AOCS-090	13:20915954−32359355	9, 9	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_144_part_1.png	13	20915954	32359355	HC	AOCS-090_13_20915954_32359355
130	4	Lower_Right	AOCS-090	19:36827818−51385886	5, 9	34.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.low_confidence/page_130_part_4.png	19	36827818	51385886	LC	AOCS-090_19_36827818_51385886
143	4	Lower_Right	AOCS-090	8:8519924−34671479	7, 16	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_143_part_4.png	8	8519924	34671479	HC	AOCS-090_8_8519924_34671479
80	4	Lower_Right	AOCS-091	2:3886207−191136840	9, 14	27.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_80_part_4.png	2	3886207	191136840	D3	AOCS-091_2_3886207_191136840
81	1	Upper_Left	AOCS-092	7:6073651−127466609	11, 17	22.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_81_part_1.png	7	6073651	127466609	D3	AOCS-092_7_6073651_127466609
144	2	Upper_Right	AOCS-093	13:31521128−105978091	70, 70	70.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.high_confidence/page_144_part_2.png	13	31521128	105978091	HC	AOCS-093_13_31521128_105978091
81	2	Upper_Right	AOCS-093	4:1895208−181137268	7, 9	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_81_part_2.png	4	1895208	181137268	D3	AOCS-093_4_1895208_181137268
81	4	Lower_Right	AOCS-094	19:35566735−45168798	5, 7	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_81_part_4.png	19	35566735	45168798	D3	AOCS-094_19_35566735_45168798
81	3	Lower_Left	AOCS-094	6:41123088−100990123	8, 29	29.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_81_part_3.png	6	41123088	100990123	D3	AOCS-094_6_41123088_100990123
82	1	Upper_Left	AOCS-094	X:18850169−152426350	5, 12	19.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_82_part_1.png	X	18850169	152426350	D3	AOCS-094_X_18850169_152426350
